0.999700784683,8.45601081848
0.716376066208,65.6530838013
0.209060505033,182.382614136
0.210713714361,162.546020508
0.355095922947,104.148284912
0.916675508022,107.890640259
0.984400033951,289.147064209
-0.825457572937,136.678451538
0.377855449915,112.41431427
0.529132127762,37.0111274719
-0.879107654095,126.720993042
-0.21907196939,347.790985107
0.809931814671,43.6792411804
0.396033763885,34.9459457397
0.999677956104,13.5373277664
0.717014729977,74.5267868042
0.209955975413,179.861785889
0.209818392992,170.154098511
0.999999582767,9.88034248352
0.985722661018,145.660690308
0.108202427626,156.208450317
-0.985999345779,399.084564209
-0.236114770174,154.322769165
0.999823272228,143.364715576
0.378703176975,111.667037964
0.128746986389,162.308883667
0.719630539417,393.74786377
-0.690437436104,260.693450928
0.0345635414124,309.777740479
0.583109200001,333.190551758
-0.865160286427,368.091247559
-0.672536849976,262.979766846
-0.537553310394,218.992294312
-0.809027254581,357.278259277
0.785959839821,156.880020142
0.878372311592,247.99697876
-0.657817184925,218.616226196
0.43107688427,231.909240723
-0.821014583111,359.617279053
0.0308057069778,178.057189941
-0.671858787537,253.808044434
0.190798938274,259.935546875
0.597447693348,123.124420166
0.991059660912,165.868484497
0.898628652096,67.9071502686
-0.639397621155,264.547668457
0.616883397102,114.764480591
0.741212785244,255.575622559
-0.715045392513,251.115631104
-0.47781085968,456.73059082
0.618425965309,266.700195312
0.632278859615,253.270858765
0.961798667908,223.496109009
-0.700428962708,258.10446167
0.990551114082,465.435058594
0.617603898048,112.814933777
0.999721884727,318.436859131
0.167593508959,300.552978516
0.913006484509,211.768356323
0.346586883068,272.986053467
-0.231919214129,199.119445801
0.610719919205,360.908660889
0.902755081654,209.022232056
0.816910207272,257.483886719
0.526088774204,347.448760986
-0.961592853069,299.331329346
-0.631856322289,283.683837891
0.89409995079,255.859786987
-0.057154327631,247.717712402
0.543570876122,352.399780273
0.350111305714,326.897613525
0.902360737324,199.407730103
0.195261955261,319.344512939
-0.925478100777,148.911407471
0.218339234591,187.665618896
-0.721704244614,159.889419556
0.980648517609,211.592727661
0.898512840271,248.967880249
0.270729660988,323.095123291
0.323881983757,320.467315674
0.999806761742,11.8868722916
0.684907138348,64.2985687256
0.165727853775,180.343978882
0.25362226367,162.11541748
0.999026894569,4.62392950058
0.977143168449,151.251495361
0.152847096324,148.177108765
-0.992506504059,411.954833984
-0.279621183872,157.518630981
0.997963368893,148.982162476
0.336653620005,115.992279053
0.173260465264,154.542495728
0.687641918659,405.732696533
0.998986065388,13.6277713776
0.562222480774,210.038757324
-0.704522073269,267.282226562
0.581571042538,112.574363708
-0.394675761461,371.415588379
0.826690673828,274.411132812
0.998548805714,146.661483765
0.624660909176,399.572418213
0.667149782181,402.545623779
0.92084813118,211.635467529
0.724124610424,395.625061035
0.705425798893,69.2992172241
0.778323292732,398.708312988
0.883544743061,390.653015137
0.482784807682,266.203338623
0.963690698147,327.041534424
0.949962615967,244.619644165
-0.738064467907,412.300170898
0.504060745239,263.870422363
